message_id,user_id,user_is_bot,user_first_name,chat_id,chat_type,text,date,context_date,data-formt
479535,527752,True,Alícia,894287,group,Ad quibusdam ab eos.,1722297600,1722297600,2024-07-30
608469,105122,False,Davi,446892,channel,Voluptatum enim laboriosam autem deleniti at ipsum modi.,1722038400,1722038400,2024-07-27
662107,420437,True,Daniela,398064,group,Doloremque quam quae repudiandae enim deleniti.,1722297600,1722297600,2024-07-30
881872,144590,True,Daniel,350458,channel,Modi quis ipsa recusandae quibusdam explicabo.,1720915200,1720915200,2024-07-14
862359,179352,False,Raul,529286,group,Eos earum veniam culpa porro.,1721520000,1721520000,2024-07-21
370582,249331,False,Nina,767810,channel,Impedit porro possimus quisquam iure repellendus.,1719964800,1719964800,2024-07-03
643491,673846,False,Hadassa,896523,group,Exercitationem optio ad ipsum est ducimus id blanditiis.,1721779200,1721779200,2024-07-24
337783,456239,True,Heloisa,673846,group,Accusamus ipsum explicabo ipsa est.,1722384000,1722384000,2024-07-31
737533,760569,True,Isaque,865947,channel,Rem voluptas optio eius tempore.,1720656000,1720656000,2024-07-11
436674,657934,True,Mariah,672871,group,Dolores quisquam ipsa.,1722384000,1722384000,2024-07-31
334949,446892,True,Sabrina,248200,channel,Vel perspiciatis eum quisquam doloremque quisquam quas.,1722384000,1722384000,2024-07-31
606051,854039,False,Fernando,441627,channel,Mollitia dolore iusto itaque sint.,1721174400,1721174400,2024-07-17
639110,548734,True,Srta.,789377,group,Dolor magni cum aliquid consequuntur nemo laudantium.,1719792000,1719792000,2024-07-01
794629,767043,False,Natália,680398,group,A temporibus fugiat accusamus minima.,1721606400,1721606400,2024-07-22
847123,739171,False,Srta.,645753,channel,Eum voluptatem qui aspernatur sed dolore molestias aspernatur.,1719792000,1719792000,2024-07-01
241882,619064,False,Maitê,249331,channel,Corrupti omnis perspiciatis odit minima.,1722384000,1722384000,2024-07-31
810645,341358,True,Maria,625746,channel,Nisi provident laboriosam ratione nostrum adipisci.,1720137600,1720137600,2024-07-05
115860,322625,True,Daniel,856600,group,Porro consequuntur assumenda veritatis eaque hic vitae.,1721952000,1721952000,2024-07-26
193704,436882,True,Sr.,633611,group,Ex incidunt iste est dolores modi iure.,1722038400,1722038400,2024-07-27
697051,878726,False,Ana,829430,group,Quisquam repudiandae temporibus quia molestiae laudantium.,1721260800,1721260800,2024-07-18
648301,814610,False,Dra.,615450,channel,Nesciunt in est impedit deserunt.,1720137600,1720137600,2024-07-05
456018,406488,False,Joaquim,330724,channel,Atque cum veniam nobis ad reprehenderit consequatur.,1721520000,1721520000,2024-07-21
299550,225801,False,Maria,715576,group,Aspernatur quam ratione rem dolorem sit sint.,1720051200,1720051200,2024-07-04
400963,508174,False,Bento,880624,channel,Totam atque id molestias nisi velit sapiente.,1721606400,1721606400,2024-07-22
179625,344894,True,João,258418,channel,Expedita sunt earum labore nobis voluptas.,1721260800,1721260800,2024-07-18
301149,476701,False,Maria,118070,group,Natus soluta hic.,1721260800,1721260800,2024-07-18
789520,330906,False,Ravi,736623,group,Quas nihil ex laborum quasi unde numquam.,1721433600,1721433600,2024-07-20
474309,668555,False,Gustavo,604946,group,Tenetur quidem commodi quod amet atque voluptates.,1721692800,1721692800,2024-07-23
510514,193704,False,Dra.,454510,group,Delectus explicabo unde non tempora quas.,1720051200,1720051200,2024-07-04
294558,895522,True,Emanuelly,487530,channel,Illo eveniet ipsam aliquam occaecati id enim.,1721779200,1721779200,2024-07-24
845979,739834,True,Rafaela,298653,channel,Harum tenetur vel accusamus laboriosam.,1722124800,1722124800,2024-07-28
509227,547421,False,Francisco,561175,channel,Tempora dolores maiores esse cupiditate repudiandae porro voluptates.,1720828800,1720828800,2024-07-13
171604,624576,True,Sra.,700041,channel,Ad inventore corrupti quo temporibus magnam.,1721260800,1721260800,2024-07-18
278659,354423,False,Dra.,180990,channel,Eveniet illum delectus qui necessitatibus quaerat.,1719878400,1719878400,2024-07-02
896523,608989,False,Maysa,630582,group,Dolor perferendis amet et maxime.,1721779200,1721779200,2024-07-24
845147,563346,False,Thiago,151233,group,Fuga error amet sequi et magni praesentium.,1720742400,1720742400,2024-07-12
757241,265412,True,Sr.,126923,group,Laudantium quia et fugiat consequatur.,1721520000,1721520000,2024-07-21
713197,656010,False,Brenda,888567,group,Voluptatem animi nulla impedit optio fugiat nesciunt animi.,1719878400,1719878400,2024-07-02
381463,737221,False,Bella,307246,channel,Laborum commodi molestiae ea error excepturi.,1719878400,1719878400,2024-07-02
686183,558744,True,Maria,773335,group,Odio officia quo nam architecto ut.,1721347200,1721347200,2024-07-19
664265,426625,False,Ian,428328,group,Nostrum totam quod atque cumque modi.,1720483200,1720483200,2024-07-09
514479,232847,False,Sophia,427574,group,Illo occaecati esse tempora mollitia.,1720396800,1720396800,2024-07-08
762350,303268,False,Carlos,211787,group,Exercitationem laboriosam illo libero.,1719792000,1719792000,2024-07-01
616035,790963,False,Isabelly,346727,channel,Sequi incidunt voluptatibus aperiam.,1721520000,1721520000,2024-07-21
454016,666514,False,Mathias,573733,group,Nisi eligendi nobis.,1721001600,1721001600,2024-07-15
330906,773296,False,Emanuella,481706,channel,Et id repellat ea.,1721347200,1721347200,2024-07-19
643608,803027,True,Laura,241700,channel,Ipsum sed laudantium enim porro.,1720310400,1720310400,2024-07-07
668555,715576,False,Henry,768317,channel,Animi aliquid nobis quas quidem.,1721174400,1721174400,2024-07-17
876191,171838,True,Dra.,789598,group,Minus aut ipsam rem dolore laudantium laudantium repudiandae.,1720915200,1720915200,2024-07-14
202960,613149,False,José,424415,group,Magni earum est exercitationem.,1721865600,1721865600,2024-07-25
873942,326707,True,Ísis,424558,channel,Iure id modi tempore fugiat.,1721088000,1721088000,2024-07-16
326707,362821,False,Ravi,742668,group,Placeat dolores unde atque ut.,1719878400,1719878400,2024-07-02
336964,289917,False,Henry,779692,channel,Error labore earum eligendi aliquid iste explicabo.,1722384000,1722384000,2024-07-31
264255,110868,True,Sr.,496643,channel,Est cum facere possimus.,1720483200,1720483200,2024-07-09
420437,761297,True,Bruna,232275,channel,Neque non exercitationem inventore consectetur error ea eligendi.,1721088000,1721088000,2024-07-16
450129,845147,True,Alícia,615463,group,Iusto beatae distinctio in.,1720224000,1720224000,2024-07-06
419579,877452,False,Igor,654281,channel,Quasi reprehenderit iste atque.,1721001600,1721001600,2024-07-15
552309,171604,True,Dr.,316489,group,Deleniti dolorem mollitia rem in deleniti.,1720051200,1720051200,2024-07-04
333519,253088,False,Natália,818419,group,Doloremque libero facere suscipit possimus porro asperiores.,1720483200,1720483200,2024-07-09
655620,166183,True,Maria,484189,channel,Numquam quam iste incidunt nam consectetur.,1720396800,1720396800,2024-07-08
171851,337783,False,Ana,834357,group,Libero a quo.,1721606400,1721606400,2024-07-22
619064,376783,True,Srta.,532991,channel,Sunt suscipit nesciunt odio itaque nobis accusantium.,1722211200,1722211200,2024-07-29
596223,597003,False,Davi,119136,group,Nobis amet ipsa aut est eum eveniet.,1721088000,1721088000,2024-07-16
576541,719996,False,Pedro,226542,group,Facere eveniet temporibus iure.,1720483200,1720483200,2024-07-09
865102,739626,True,Liz,891310,group,Nisi adipisci voluptatibus voluptatem.,1722124800,1722124800,2024-07-28
346506,722622,False,Vitória,553596,channel,Consequatur quae expedita nobis accusamus nobis animi animi.,1722038400,1722038400,2024-07-27
531145,462453,True,Clara,407905,group,Vero quibusdam optio odio veritatis illo.,1720656000,1720656000,2024-07-11
152585,460009,True,Ana,638876,group,Mollitia voluptas iste magnam veritatis fugiat.,1721433600,1721433600,2024-07-20
575215,184448,True,Levi,809254,channel,Porro aut beatae exercitationem praesentium aspernatur eveniet.,1722038400,1722038400,2024-07-27
672052,648951,False,Vinicius,682816,channel,Velit minima doloremque beatae.,1720656000,1720656000,2024-07-11
127612,687236,True,Ana,374547,group,Odio dolorum maiores suscipit enim doloremque.,1719964800,1719964800,2024-07-03
848202,170837,True,Marcela,619883,group,Ipsa ipsum voluptates ducimus.,1722038400,1722038400,2024-07-27
785022,867130,False,Srta.,816287,channel,Rem aliquam deserunt repudiandae ipsa.,1719878400,1719878400,2024-07-02
690200,550060,True,Davi,852531,group,Quae debitis id labore ea dolores.,1720483200,1720483200,2024-07-09
354800,264099,False,Bruno,525373,channel,Inventore alias doloribus assumenda aperiam delectus.,1721088000,1721088000,2024-07-16
359662,757969,True,Vitória,284938,channel,Reiciendis nobis quo minima.,1721952000,1721952000,2024-07-26
174932,424298,False,Maria,779198,group,Illo eveniet non praesentium.,1721260800,1721260800,2024-07-18
305140,414730,True,Augusto,324458,group,Recusandae voluptate corrupti illo nostrum.,1721606400,1721606400,2024-07-22
549683,112090,False,Yasmin,309885,channel,Et modi laboriosam iste blanditiis accusamus.,1720483200,1720483200,2024-07-09
334156,306024,False,Bernardo,480276,channel,Accusantium cumque laborum delectus consequuntur dolores.,1720569600,1720569600,2024-07-10
215531,131057,True,Luísa,180938,group,Consectetur iste voluptatem.,1722297600,1722297600,2024-07-30
558744,623653,True,Brayan,376783,group,Veniam facilis rerum quaerat illo fuga.,1720396800,1720396800,2024-07-08
264047,361222,False,Enrico,767108,channel,Sapiente ducimus hic.,1721520000,1721520000,2024-07-21
145760,785464,True,Gabriel,319596,group,In cupiditate odit perspiciatis iure quod deleniti hic.,1719878400,1719878400,2024-07-02
889477,544899,False,Leandro,757241,group,Eligendi culpa expedita repudiandae aspernatur dicta.,1719964800,1719964800,2024-07-03
323561,812556,True,Dra.,309079,channel,Accusantium quo laborum.,1720915200,1720915200,2024-07-14
348222,881222,True,Dra.,657011,group,Doloribus molestiae maiores neque quis.,1719964800,1719964800,2024-07-03
866883,611901,True,Heitor,855430,group,Pariatur illo saepe.,1721433600,1721433600,2024-07-20
730136,138792,False,Sra.,634235,group,Accusamus quaerat adipisci at.,1722211200,1722211200,2024-07-29
410375,873903,True,Davi,216844,channel,Quis aliquam quis temporibus.,1720569600,1720569600,2024-07-10
786985,306622,False,Gael,228687,channel,Eos cupiditate beatae blanditiis dolore commodi modi.,1720310400,1720310400,2024-07-07
320922,166469,True,Theo,778925,channel,Doloremque exercitationem eum cum.,1721433600,1721433600,2024-07-20
420151,266478,True,Léo,656335,group,Dolores asperiores nihil perspiciatis ad.,1721260800,1721260800,2024-07-18
569937,283599,False,Pietro,527206,channel,Deleniti debitis libero corporis sapiente iusto.,1721174400,1721174400,2024-07-17
599694,378980,False,Henry,255129,channel,Laborum enim eligendi.,1719878400,1719878400,2024-07-02
586928,855430,False,Alexia,646429,channel,Aliquam assumenda molestias alias similique nihil.,1721433600,1721433600,2024-07-20
597003,587578,False,Dr.,334351,channel,Nobis harum saepe quod sapiente.,1721692800,1721692800,2024-07-23
538451,667242,False,Isadora,113793,group,Tenetur iusto explicabo recusandae recusandae.,1720396800,1720396800,2024-07-08
158123,799062,True,Liz,155146,channel,Consequatur minus fugit iste suscipit iusto.,1721865600,1721865600,2024-07-25
485333,321559,False,Anna,553973,group,Excepturi amet odio soluta distinctio nam.,1721779200,1721779200,2024-07-24
138792,456018,True,Gustavo,147489,group,Voluptatem unde maiores dicta.,1720224000,1720224000,2024-07-06
744566,807590,True,Breno,611745,channel,Ipsa asperiores corporis et illum.,1721174400,1721174400,2024-07-17
122282,528519,False,Srta.,807707,channel,Neque sint quidem animi repellat magni.,1720224000,1720224000,2024-07-06
841299,350458,True,Milena,659325,channel,Tenetur optio ad dolorum quam deserunt eveniet dicta.,1721779200,1721779200,2024-07-24
453769,896913,True,Joaquim,529845,group,Esse culpa unde praesentium modi quas doloremque.,1719792000,1719792000,2024-07-01
620845,890972,True,Srta.,708868,channel,Voluptatum magnam consectetur veritatis.,1722038400,1722038400,2024-07-27
411909,320025,False,Gabriela,866415,group,Dolore vero saepe tempora neque molestiae.,1720137600,1720137600,2024-07-05
476506,210513,False,Caroline,467991,channel,Et officiis est voluptatem.,1720224000,1720224000,2024-07-06
570353,160047,False,Dr.,826544,group,Minus a ipsum dignissimos amet.,1720569600,1720569600,2024-07-10
246133,836957,True,Sofia,717123,group,Officiis dolores aperiam fuga beatae odio.,1721606400,1721606400,2024-07-22
628008,858758,True,Benicio,336080,channel,Accusantium ratione adipisci ab deserunt.,1720656000,1720656000,2024-07-11
232847,455966,False,João,560278,group,Magnam sapiente unde id doloremque temporibus.,1722211200,1722211200,2024-07-29
495720,251684,False,Dra.,203623,channel,Odit autem sunt nisi ut delectus est.,1722384000,1722384000,2024-07-31
815182,442550,True,Sr.,285913,channel,Odio dolorem veniam.,1720915200,1720915200,2024-07-14
634235,718657,False,Heloísa,130199,channel,Iure qui vero at.,1721088000,1721088000,2024-07-16
595456,206171,False,Manuella,467354,channel,Sapiente accusamus dignissimos ipsa quos.,1720828800,1720828800,2024-07-13
521447,451871,False,João,265412,group,Adipisci beatae aliquam minima dicta voluptatibus.,1720742400,1720742400,2024-07-12
554727,270729,True,Theo,202128,channel,Laborum velit eius modi corporis.,1720137600,1720137600,2024-07-05
847435,873942,True,Ana,592492,channel,Blanditiis dolorem recusandae assumenda.,1720915200,1720915200,2024-07-14
721660,669192,True,Agatha,491638,channel,Delectus fugit ducimus sequi.,1721174400,1721174400,2024-07-17
426625,171851,False,Dr.,535981,group,Perferendis eos vero pariatur doloribus.,1721606400,1721606400,2024-07-22
771658,532757,True,Henry,394905,channel,Labore natus molestiae itaque non doloremque.,1722038400,1722038400,2024-07-27
896354,487530,True,Benicio,860721,group,Blanditiis in laborum reprehenderit.,1721606400,1721606400,2024-07-22
816924,381463,True,Sabrina,250280,channel,Vitae voluptatem saepe iure.,1720137600,1720137600,2024-07-05
471839,654281,False,Vitor,451559,channel,Occaecati qui exercitationem laboriosam ipsam soluta maxime.,1720310400,1720310400,2024-07-07
748739,218144,True,Sr.,841182,group,Assumenda praesentium veniam neque libero et ipsa.,1720310400,1720310400,2024-07-07
845381,759503,True,Arthur,287785,channel,Aspernatur quam esse nesciunt eius aliquid.,1720396800,1720396800,2024-07-08
742655,210903,False,Camila,198358,group,Doloremque iure perferendis quas itaque laborum.,1721520000,1721520000,2024-07-21
846928,856600,True,Alícia,294558,channel,Praesentium doloremque eligendi et.,1720137600,1720137600,2024-07-05
509344,323561,False,Fernanda,430928,group,Eligendi error doloribus recusandae accusamus.,1720569600,1720569600,2024-07-10
435621,152754,False,Melina,349106,group,Nihil vel exercitationem ratione corrupti.,1720483200,1720483200,2024-07-09
608170,779952,False,Leonardo,870549,group,Cum corporis voluptas culpa.,1720483200,1720483200,2024-07-09
466431,229922,False,Dra.,628502,group,Quod dignissimos cum quia recusandae nostrum.,1720569600,1720569600,2024-07-10
298705,676147,False,Enrico,391642,group,Vitae assumenda nobis neque occaecati.,1720569600,1720569600,2024-07-10
836957,631544,False,Oliver,103250,group,Voluptate corrupti dignissimos ea cupiditate.,1721779200,1721779200,2024-07-24
269078,394905,True,Vitor,184448,channel,At tenetur illum alias alias laboriosam.,1720742400,1720742400,2024-07-12
614852,317035,False,Ana,869158,group,Sapiente autem distinctio nisi quasi nostrum.,1721433600,1721433600,2024-07-20
330724,420151,True,Kaique,701159,group,Facere beatae quibusdam voluptatum perferendis culpa praesentium.,1721952000,1721952000,2024-07-26
697558,662107,True,Sra.,739626,channel,Non doloremque porro nemo numquam provident.,1721347200,1721347200,2024-07-19
381424,681477,False,Sra.,327045,channel,Dolores non quod quae.,1721520000,1721520000,2024-07-21
155692,721114,True,Leonardo,807668,group,Dolorem reiciendis hic minima laboriosam laboriosam.,1721952000,1721952000,2024-07-26
335742,449115,False,Mariane,561448,channel,A similique molestiae beatae nobis soluta harum eos.,1722124800,1722124800,2024-07-28
648353,388340,False,Cecilia,323561,channel,Earum tempore corporis velit amet magnam.,1721088000,1721088000,2024-07-16
731098,728017,True,Alana,643491,group,Illum quo ad occaecati.,1721347200,1721347200,2024-07-19
809423,241700,True,Joaquim,207731,channel,Dolor itaque nostrum nemo quidem.,1722384000,1722384000,2024-07-31
682907,240738,False,Lucas,859577,channel,Corrupti neque minus labore.,1720483200,1720483200,2024-07-09
105044,417512,False,Josué,324224,channel,Pariatur distinctio assumenda soluta neque sapiente at.,1722124800,1722124800,2024-07-28
575319,378863,False,Srta.,879116,channel,Earum nam illo quos illo.,1721606400,1721606400,2024-07-22
532588,465547,False,Danilo,241882,group,Veniam ipsum officia est provident officia dignissimos.,1722297600,1722297600,2024-07-30
555637,360572,True,Sofia,453938,group,Repellendus officia aut debitis quod aspernatur.,1720742400,1720742400,2024-07-12
729447,632688,True,Kevin,702576,channel,Sed odio rem sequi.,1720742400,1720742400,2024-07-12
548513,555182,True,Henry,631180,channel,Rerum et illo reiciendis animi.,1720483200,1720483200,2024-07-09
485359,162335,False,Bianca,588332,channel,Quis itaque commodi quia dicta ab labore.,1722211200,1722211200,2024-07-29
181978,102041,True,Luiz,335677,group,Odio alias optio molestiae.,1720742400,1720742400,2024-07-12
467172,170954,True,Srta.,584588,channel,Nostrum nobis necessitatibus dicta tenetur.,1721347200,1721347200,2024-07-19
604946,794629,False,José,177870,channel,Quisquam odit non non tempore.,1721606400,1721606400,2024-07-22
760569,524073,False,Henrique,132058,group,Facere deleniti perspiciatis.,1721001600,1721001600,2024-07-15
683193,246497,True,Marcela,513582,channel,Ullam quidem itaque fugit.,1722038400,1722038400,2024-07-27
582833,449817,False,Srta.,588033,channel,Ipsa earum perferendis quisquam maxime pariatur assumenda.,1721692800,1721692800,2024-07-23
465365,538451,False,Luana,580675,group,Molestias expedita labore rerum optio atque maiores.,1721606400,1721606400,2024-07-22
109334,210760,True,Kamilly,746269,group,Nam aspernatur debitis porro magnam voluptatum facere.,1721433600,1721433600,2024-07-20
162335,893572,False,Kamilly,840766,group,Tempore aperiam voluptate numquam laudantium.,1722124800,1722124800,2024-07-28
359467,148477,True,Augusto,442355,group,Sapiente praesentium eos alias ab quod doloremque.,1719964800,1719964800,2024-07-03
615450,620624,False,Dr.,261811,channel,Cupiditate dignissimos aliquid consequuntur magnam quam error.,1721088000,1721088000,2024-07-16
596613,847500,False,Dr.,382477,channel,Natus minima cupiditate.,1720915200,1720915200,2024-07-14
336145,467354,True,Léo,635288,group,Quasi laborum eum mollitia.,1721347200,1721347200,2024-07-19
382243,493276,True,Sra.,194042,channel,Accusamus suscipit quibusdam tempore dignissimos.,1720310400,1720310400,2024-07-07
306622,339993,False,Maria,233068,channel,Illo voluptate dicta porro qui voluptatibus.,1722211200,1722211200,2024-07-29
750962,888931,False,Laís,636796,channel,Iure perferendis quam reiciendis quisquam labore unde incidunt.,1719792000,1719792000,2024-07-01
411402,320922,True,Ester,161178,channel,Eos numquam placeat distinctio numquam similique accusamus.,1719878400,1719878400,2024-07-02
789598,335768,True,Dra.,691162,group,Odio culpa facere laborum.,1721001600,1721001600,2024-07-15
203792,206119,True,Giovanna,648457,channel,Et quasi quia laudantium fugit in.,1719878400,1719878400,2024-07-02
795994,115652,True,Luiz,270651,channel,Et quae culpa praesentium amet cumque molestias veritatis.,1722211200,1722211200,2024-07-29
405591,677798,True,Liz,523085,group,Nobis earum eligendi natus a sequi nemo consectetur.,1720310400,1720310400,2024-07-07
613266,611589,True,Antony,811815,channel,Porro quo provident aperiam a porro reiciendis.,1721865600,1721865600,2024-07-25
385545,656790,False,Eduardo,128080,channel,Dolore voluptates aspernatur eveniet incidunt atque mollitia.,1720742400,1720742400,2024-07-12
414730,868976,False,Sr.,455342,channel,Aperiam aliquid dicta est delectus.,1721174400,1721174400,2024-07-17
721309,832004,True,Murilo,383088,channel,Et iusto hic beatae.,1721606400,1721606400,2024-07-22
693762,324224,True,Dr.,605817,channel,Sed quia commodi eos similique aut consequuntur.,1722124800,1722124800,2024-07-28
241557,138779,True,Sra.,411363,group,Qui tempora accusamus sequi incidunt.,1722297600,1722297600,2024-07-30
803612,569196,True,Esther,269078,group,Rem quos a vitae repellat.,1721088000,1721088000,2024-07-16
756968,527206,False,Asafe,155978,group,Saepe impedit beatae eaque numquam ut nisi minus.,1722384000,1722384000,2024-07-31
441042,425650,False,Bernardo,474309,channel,Quisquam tenetur quos laboriosam quidem aspernatur dolorem voluptas.,1720051200,1720051200,2024-07-04
188231,531145,True,Sr.,119058,group,A deserunt tempore dolorem.,1722384000,1722384000,2024-07-31
258418,317672,True,Pietro,382997,channel,Et hic velit sit dignissimos minus omnis est.,1720828800,1720828800,2024-07-13
549826,309924,False,Brenda,403615,group,Adipisci doloremque perferendis voluptas illum culpa vitae.,1721606400,1721606400,2024-07-22
856600,513283,True,Ana,648301,channel,Voluptatum blanditiis eius animi.,1721779200,1721779200,2024-07-24
588241,225879,True,Dra.,608989,channel,Expedita iure aut.,1721606400,1721606400,2024-07-22
825686,594325,False,Rafaela,699846,group,Eaque perspiciatis saepe cum corporis quisquam.,1720828800,1720828800,2024-07-13
493302,453613,False,Sra.,271652,group,Perferendis perferendis possimus totam velit.,1720656000,1720656000,2024-07-11
853688,767108,False,Maria,370582,group,Mollitia libero iste dolorem quos.,1722124800,1722124800,2024-07-28
232275,657960,True,Vinicius,246133,group,Magnam ad cumque quo nostrum.,1721606400,1721606400,2024-07-22
344907,785022,False,Erick,506575,group,Vitae aut laborum hic.,1719878400,1719878400,2024-07-02
255883,152611,True,Caio,345700,group,Occaecati odit laudantium aut natus voluptate doloribus.,1720483200,1720483200,2024-07-09
231313,232600,True,Esther,519380,channel,Doloremque blanditiis nulla.,1721088000,1721088000,2024-07-16
479860,627800,True,Léo,815182,group,Ipsam ea quibusdam qui ea.,1721001600,1721001600,2024-07-15
308975,506575,True,Otto,420437,group,Odio suscipit aliquid eligendi excepturi ratione excepturi.,1721606400,1721606400,2024-07-22
259341,639110,True,Liz,306622,group,Omnis aspernatur accusantium quisquam eaque ratione illo.,1719792000,1719792000,2024-07-01
271652,865830,False,João,253881,channel,Provident maiores facere provident sed.,1719964800,1719964800,2024-07-03
330542,469889,True,Matteo,344244,channel,Cupiditate repellendus iusto veniam doloribus non.,1721433600,1721433600,2024-07-20
638278,699599,False,Maria,163596,group,Illo deleniti possimus soluta accusamus.,1721433600,1721433600,2024-07-20
596886,199385,False,Manuella,569820,group,Provident perferendis aliquam ipsa architecto qui quas non.,1719878400,1719878400,2024-07-02
525373,661210,False,Ana,130550,channel,Laudantium deleniti tempora qui doloremque fugiat.,1719878400,1719878400,2024-07-02
725443,203272,False,Ayla,406488,channel,Unde laudantium totam iure maxime.,1719792000,1719792000,2024-07-01
325329,732996,True,Samuel,456239,channel,Nisi earum tempore aperiam eaque natus.,1720310400,1720310400,2024-07-07
876386,258665,True,Lívia,546433,channel,Tempore exercitationem est fugit quis beatae similique.,1721088000,1721088000,2024-07-16
207887,810788,False,Benjamim,725898,channel,Vel quaerat fuga aperiam.,1719792000,1719792000,2024-07-01
168068,151233,True,Benício,340656,channel,Amet nisi eligendi corrupti labore suscipit non velit.,1720396800,1720396800,2024-07-08
351979,202050,False,Maria,406189,channel,Eaque perspiciatis consectetur excepturi totam.,1720224000,1720224000,2024-07-06
132799,814753,False,João,602723,group,Architecto eveniet nesciunt in illo nesciunt.,1720656000,1720656000,2024-07-11
606129,849944,False,Sr.,293557,channel,Occaecati accusamus quia nam voluptatem consequatur.,1722297600,1722297600,2024-07-30
400911,407164,True,Eloá,209356,group,Doloribus aliquam earum odio quam alias perferendis ullam.,1721952000,1721952000,2024-07-26
181770,461283,True,Vitor,177259,group,Vel minus blanditiis alias eius.,1721692800,1721692800,2024-07-23
808994,748505,False,Eloá,866233,channel,Illo magni quis deserunt.,1720396800,1720396800,2024-07-08
547148,869743,True,Eduardo,620572,group,Ducimus ipsam tempore porro amet.,1721865600,1721865600,2024-07-25
543495,536332,False,Noah,502350,channel,Quidem illo ut atque.,1720828800,1720828800,2024-07-13
429134,549410,False,Bento,820603,group,Consectetur optio eligendi harum harum deleniti.,1722038400,1722038400,2024-07-27
812556,193093,False,Heloísa,555182,channel,Explicabo consequuntur unde quis.,1722384000,1722384000,2024-07-31
180938,879298,False,Dra.,443538,group,Ducimus quae fugiat ipsum qui fuga explicabo.,1721779200,1721779200,2024-07-24
700041,196473,False,Renan,825647,channel,Unde ullam nisi ducimus eaque.,1722384000,1722384000,2024-07-31
894729,270027,True,Bento,151051,channel,Eum quae porro itaque laudantium.,1722384000,1722384000,2024-07-31
528090,391642,True,Bianca,449401,channel,At incidunt velit atque impedit modi.,1722124800,1722124800,2024-07-28
280453,276566,True,Isis,493302,group,Aut consequatur facere dolor alias cupiditate.,1720224000,1720224000,2024-07-06
204546,119396,False,João,202531,group,Corrupti culpa sed iste.,1720396800,1720396800,2024-07-08
525477,846876,False,Benjamin,698468,group,Sint sed omnis unde architecto.,1720656000,1720656000,2024-07-11
388340,182979,False,Srta.,408321,channel,Exercitationem corrupti soluta harum suscipit natus omnis.,1722297600,1722297600,2024-07-30
561175,757670,True,Kaique,832680,channel,Totam accusantium nesciunt ipsa consectetur temporibus optio.,1721260800,1721260800,2024-07-18
708868,730136,True,Dr.,131057,group,Velit voluptates quas odio maxime architecto.,1721865600,1721865600,2024-07-25
741160,620845,False,Bianca,866844,channel,Voluptate deleniti non quasi deserunt sapiente adipisci.,1720656000,1720656000,2024-07-11
261811,845979,True,Ana,303515,group,Commodi eveniet ratione ratione tempore eum ipsa error.,1720569600,1720569600,2024-07-10
339629,614852,False,Samuel,898421,group,Tempora molestiae tempore dicta.,1720828800,1720828800,2024-07-13
409478,616035,True,Helena,847396,channel,Fugiat veniam adipisci saepe sapiente minus ipsam unde.,1720656000,1720656000,2024-07-11
325654,631180,False,Dr.,694568,group,Tenetur minima quidem dolorem quia repellendus.,1721779200,1721779200,2024-07-24
195472,525373,True,Luiz,591946,channel,Dolor veritatis nam quam quae repellat.,1720051200,1720051200,2024-07-04
795513,659195,False,Bella,445839,group,Totam inventore doloribus quisquam minima inventore assumenda nam.,1720483200,1720483200,2024-07-09
773296,258418,False,Samuel,712534,group,Dolorem rerum saepe amet enim.,1721001600,1721001600,2024-07-15
287330,683193,True,Rodrigo,845381,group,Quo ad natus aspernatur.,1719878400,1719878400,2024-07-02
437298,699521,True,Ester,569625,channel,Numquam voluptatum velit nam.,1719964800,1719964800,2024-07-03
355138,143784,False,Maria,203272,channel,Praesentium dignissimos autem incidunt ab aperiam suscipit.,1720310400,1720310400,2024-07-07
103250,128197,True,Isaac,448647,channel,Nihil autem placeat repellat.,1720828800,1720828800,2024-07-13
152962,785373,True,Arthur,715004,group,Non iusto quaerat.,1721865600,1721865600,2024-07-25
151051,260394,True,Sr.,611017,channel,Laboriosam neque dolor iste.,1720742400,1720742400,2024-07-12
814636,177259,True,Maria,479535,group,Pariatur perferendis sint praesentium.,1722211200,1722211200,2024-07-29
896575,724897,False,Srta.,489025,channel,Temporibus cupiditate molestias mollitia delectus hic.,1721606400,1721606400,2024-07-22
107995,823047,False,Maria,785022,group,Nam error maxime ad nemo ad praesentium repellat.,1721865600,1721865600,2024-07-25
378395,644284,True,Antônio,810788,group,Accusamus optio at odit saepe dolor.,1720915200,1720915200,2024-07-14
198891,449401,True,Dr.,882132,channel,Libero corrupti laborum a numquam quis dignissimos.,1721174400,1721174400,2024-07-17
547122,843795,True,Dr.,378395,channel,Consequuntur ipsa dolore iusto quisquam animi.,1720224000,1720224000,2024-07-06
395789,150258,False,Isabella,686027,group,Fuga esse exercitationem consequatur facere aperiam aspernatur.,1719792000,1719792000,2024-07-01
527648,528090,True,Mariah,728017,group,Libero rerum vero dignissimos sapiente dignissimos.,1722297600,1722297600,2024-07-30
443538,524450,True,Gustavo,741160,group,Dicta eius dolorum hic ducimus.,1720569600,1720569600,2024-07-10
252724,491391,True,Eduarda,596886,channel,Maxime odit quaerat autem quaerat.,1720742400,1720742400,2024-07-12
439339,107241,False,Maria,630738,channel,Repellendus beatae voluptatibus possimus.,1720310400,1720310400,2024-07-07
